,user_id,label,all_launch_count,last_launch,all_video_count,last_video,all_action_count,last_action,all_action_day,register_type,day,device_type,register_day
19598,790049,1,9,16,0,0,97,16,7,0,0,0,-1
19599,790072,0,1,13,0,0,0,0,0,0,20,34,12
19600,790077,0,1,7,0,0,1,7,1,0,14,27,6
19601,790147,0,1,1,0,0,49,1,1,0,8,30,0
19602,790356,1,2,16,0,0,853,16,2,0,22,73,14
19603,790379,1,5,16,0,0,208,16,5,0,17,8,9
19604,790415,0,1,14,0,0,274,14,1,0,21,18,13
19605,790543,1,3,14,0,0,29,14,3,0,18,23,10
19606,790581,1,1,14,0,0,10,14,1,1,21,828,13
19607,790759,1,7,16,0,0,934,16,7,0,15,220,7
19608,790775,1,3,16,0,0,102,16,3,0,21,788,13
19609,790779,1,4,16,0,0,1,11,1,0,18,811,10
19610,790792,0,1,3,0,0,19,3,1,0,0,0,-1
19611,790835,1,7,14,5,14,78,14,6,1,12,11,4
19612,790892,1,5,16,0,0,25,16,4,0,15,70,7
19613,790993,1,6,16,0,0,332,16,5,0,8,25,0
19614,791013,0,1,16,0,0,0,0,0,0,23,26,15
19615,791037,1,16,16,0,0,1737,16,16,0,0,0,-1
19616,791060,0,6,12,0,0,140,12,4,0,0,0,-1
19617,791070,1,1,4,0,0,38,4,1,0,0,0,-1
19618,791120,1,2,13,0,0,6,7,1,2,14,0,6
19619,791126,0,1,7,0,0,0,0,0,1,14,92,6
19620,791251,0,1,6,0,0,90,6,1,1,13,469,5
19621,791375,1,6,16,0,0,1586,16,6,0,18,62,10
19622,791422,1,1,16,0,0,47,16,1,0,0,0,-1
19623,791473,1,6,15,0,0,462,15,6,1,16,16,8
19624,791489,0,3,5,0,0,38,5,3,0,0,0,-1
19625,791547,0,3,6,0,0,726,6,3,0,0,0,-1
19626,791580,0,3,11,0,0,20,4,2,0,0,0,-1
19627,791682,0,1,7,0,0,0,0,0,1,14,63,6
19628,791713,0,2,16,0,0,87,16,2,1,18,11,10
19629,791728,1,15,16,0,0,305,16,13,0,0,0,-1
19630,791749,1,1,11,0,0,0,0,0,2,18,8,10
19631,791791,0,1,7,0,0,0,0,0,2,14,182,6
19632,791812,0,3,6,0,0,63,6,2,0,11,2096,3
19633,791861,1,3,16,0,0,436,16,3,1,21,573,13
19634,791879,0,2,15,0,0,30,15,2,1,21,161,13
19635,791882,1,5,14,0,0,91,14,5,0,10,62,2
19636,791909,1,5,15,0,0,65,15,2,0,0,0,-1
19637,791911,0,6,13,2,8,3,6,1,6,13,349,5
19638,791915,0,1,16,0,0,2,16,1,7,23,718,15
19639,791966,0,1,9,0,0,1,9,1,3,16,0,8
19640,791978,1,9,14,8,14,16,11,4,0,12,13,4
19641,792031,1,13,16,2,5,1356,16,13,1,11,993,3
19642,792038,1,6,16,0,0,656,16,6,1,13,524,5
19643,792080,0,1,16,0,0,1,16,1,6,23,860,15
19644,792084,0,2,16,0,0,15,16,1,1,21,2706,13
19645,792155,0,1,9,0,0,0,0,0,2,16,7,8
19646,792193,0,1,16,0,0,0,0,0,1,23,1500,15
19647,792201,0,1,3,0,0,13,3,1,0,0,0,-1
19648,792225,1,12,16,0,0,1358,16,12,2,11,23,3
19649,792230,1,6,16,0,0,68,16,4,0,0,0,-1
19650,792257,0,1,10,0,0,62,10,1,0,17,1301,9
19651,792320,0,2,16,0,0,1,13,1,0,20,135,12
19652,792335,1,8,16,0,0,240,16,7,0,0,0,-1
19653,792337,1,2,16,0,0,309,16,2,2,22,338,14
19654,792417,0,2,3,0,0,36,3,2,0,9,77,1
19655,792422,0,2,4,0,0,213,4,2,4,10,7,2
19656,792423,0,1,15,0,0,24,15,1,1,22,0,14
19657,792426,1,5,13,0,0,286,13,5,2,14,8,6
19658,792441,1,2,16,0,0,331,16,2,0,22,18,14
19659,792560,1,4,15,0,0,192,15,3,0,19,9,11
19660,792629,1,1,15,0,0,46,15,1,1,22,10,14
19661,792643,0,2,14,0,0,132,14,1,0,16,0,8
19662,792697,0,1,15,0,0,9,15,1,0,22,292,14
19663,792914,1,13,15,1,6,350,15,13,0,0,0,-1
19664,792985,1,12,15,0,0,230,15,11,0,0,0,-1
19665,792993,1,3,13,0,0,226,13,3,2,14,5,6
19666,793048,1,2,10,4,10,17,10,2,2,16,4,8
19667,793128,0,5,8,0,0,41,8,5,0,9,31,1
19668,793129,1,8,16,0,0,258,16,7,0,15,1305,7
19669,793230,1,11,13,3,5,368,13,11,0,8,45,0
19670,793292,0,1,16,0,0,77,16,1,2,23,41,15
19671,793407,0,2,10,0,0,11,10,2,0,10,444,2
19672,793434,0,2,16,0,0,42,16,2,1,17,89,9
19673,793442,0,1,13,0,0,4,13,1,0,0,0,-1
19674,793462,1,6,16,0,0,54,13,3,1,15,51,7
19675,793480,0,2,3,0,0,65,2,1,1,9,34,1
19676,793537,0,7,14,0,0,146,11,5,0,12,42,4
19677,793611,0,4,15,0,0,98,15,4,0,0,0,-1
19678,793648,1,11,16,16,15,169,16,10,0,0,0,-1
19679,793649,0,1,8,0,0,1,8,1,0,15,25,7
19680,793740,1,4,16,0,0,30,16,4,0,20,42,12
19681,793741,0,1,6,0,0,76,6,1,0,13,4,5
19682,793821,1,15,16,6,12,1567,16,15,2,9,22,1
19683,793864,1,1,14,0,0,2,14,1,1,21,39,13
19684,793921,0,2,8,0,0,10,8,2,0,14,15,6
19685,793935,1,1,16,0,0,0,0,0,2,23,946,15
19686,793963,0,1,4,0,0,4,4,1,0,0,0,-1
19687,793969,0,2,16,0,0,9,14,1,0,21,0,13
19688,793982,1,1,14,0,0,48,14,1,0,21,237,13
19689,794038,1,4,16,0,0,319,16,4,0,17,2,9
19690,794077,1,2,16,0,0,324,16,2,1,22,19,14
19691,794136,1,5,16,2,13,329,16,3,0,19,15,11
19692,794162,0,1,12,0,0,0,0,0,2,19,8,11
19693,794190,0,1,15,0,0,0,0,0,0,22,51,14
19694,794309,0,1,1,0,0,0,0,0,0,8,13,0
19695,794348,0,1,14,0,0,0,0,0,1,21,195,13
19696,794363,1,1,15,0,0,0,0,0,6,22,812,14
19697,794398,0,1,15,0,0,8,15,1,1,22,39,14
19698,794405,1,1,15,0,0,24,15,1,0,22,28,14
19699,794427,1,16,16,0,0,4510,16,16,0,0,0,-1
19700,794449,1,10,16,0,0,2260,16,10,0,0,0,-1
19701,794466,1,8,16,0,0,1980,16,8,2,15,79,7
19702,794468,1,3,15,0,0,28,15,1,2,16,10,8
19703,794483,1,5,16,7,16,619,16,5,1,11,9,3
19704,794512,1,3,14,4,9,45,14,3,0,15,95,7
19705,794637,1,3,16,5,16,772,16,3,2,21,17,13
19706,794680,1,2,16,3,16,285,16,2,1,22,20,14
19707,794691,1,10,16,0,0,1021,16,9,2,13,294,5
19708,794725,1,1,10,0,0,7,10,1,1,17,5,9
19709,794760,1,1,10,0,0,160,10,1,0,17,4,9
19710,794813,0,7,9,1,1,15,8,5,0,8,57,0
19711,794934,1,9,16,0,0,1046,16,9,2,15,15,7
19712,794962,0,1,7,0,0,0,0,0,0,14,7,6
19713,795029,1,4,16,0,0,198,16,3,0,20,15,12
19714,795032,0,1,2,0,0,106,2,1,1,9,157,1
19715,795034,1,4,12,0,0,57,12,3,0,0,0,-1
19716,795050,1,11,16,2,10,765,16,11,0,0,0,-1
19717,795203,0,1,13,0,0,5,13,1,1,20,9,12
19718,795223,0,1,6,0,0,0,0,0,0,0,0,-1
19719,795268,1,2,16,0,0,4,16,2,1,22,46,14
19720,795294,0,2,7,0,0,1,6,1,0,0,0,-1
19721,795369,0,1,6,0,0,5,6,1,2,13,37,5
19722,795415,1,2,16,0,0,7,16,2,4,21,7,13
19723,795472,1,1,14,0,0,63,14,1,0,21,3,13
19724,795493,0,2,16,0,0,0,0,0,0,0,0,-1
19725,795560,0,9,16,1,4,108,16,6,0,0,0,-1
19726,795617,1,6,16,0,0,850,16,6,0,0,0,-1
19727,795639,1,3,16,0,0,993,16,3,1,21,676,13
19728,795699,1,1,7,4,7,234,7,1,1,14,189,6
19729,795704,1,1,16,0,0,36,16,1,0,23,4,15
19730,795709,1,3,16,0,0,1056,16,3,1,21,63,13
19731,795746,1,2,15,0,0,0,0,0,2,17,8,9
19732,795772,1,3,14,0,0,52,12,1,5,18,2,10
19733,795786,1,1,8,0,0,29,8,1,0,15,21,7
19734,795790,1,6,16,0,0,1852,16,6,0,18,17,10
19735,795803,1,1,15,0,0,0,0,0,1,22,7,14
19736,795813,1,1,12,0,0,4,12,1,0,19,4,11
19737,795834,0,1,16,0,0,6,16,1,1,23,93,15
19738,795868,1,2,16,0,0,522,16,2,2,21,105,13
19739,795980,1,2,16,0,0,149,16,2,1,21,205,13
19740,796023,1,1,12,0,0,16,12,1,0,19,23,11
19741,796036,1,11,16,10,16,594,16,11,0,13,17,5
19742,796048,0,1,5,0,0,30,5,1,0,12,434,4
19743,796103,1,7,16,0,0,2048,16,7,1,13,17,5
19744,796117,0,1,4,0,0,2,4,1,1,11,120,3
19745,796140,0,2,10,1,6,22,6,1,7,13,208,5
19746,796161,1,2,16,0,0,194,16,2,1,21,395,13
19747,796195,0,5,13,0,0,21,13,3,1,8,38,0
19748,796224,0,1,15,0,0,0,0,0,0,22,306,14
19749,796282,0,11,12,3,10,758,12,11,2,9,716,1
19750,796389,0,1,4,0,0,5,4,1,0,11,27,3
19751,796494,1,1,16,0,0,12,16,1,1,23,51,15
19752,796523,1,9,16,0,0,715,16,7,1,8,18,0
19753,796524,1,15,16,0,0,588,16,15,0,0,0,-1
19754,796528,1,9,15,0,0,1604,15,9,0,0,0,-1
19755,796566,1,2,16,0,0,165,16,2,2,21,10,13
19756,796623,0,3,10,0,0,1,10,1,0,0,0,-1
19757,796654,1,8,16,1,15,185,16,8,2,9,460,1
19758,796674,0,1,3,0,0,0,0,0,0,10,275,2
19759,796679,1,7,16,0,0,445,16,7,0,17,11,9
19760,796791,1,12,16,0,0,193,16,10,0,10,48,2
19761,796902,1,7,15,0,0,222,15,7,2,9,25,1
19762,796917,1,2,14,0,0,16,14,2,2,15,50,7
19763,796950,0,11,12,0,0,439,12,11,0,0,0,-1
19764,797016,0,1,14,0,0,69,14,1,2,21,15,13
19765,797027,1,3,15,1,15,284,15,3,1,17,28,9
19766,797149,0,1,3,0,0,6,3,1,0,0,0,-1
19767,797206,0,2,16,4,16,70,16,2,1,22,587,14
19768,797227,1,7,16,0,0,116,16,6,0,10,142,2
19769,797247,0,4,7,4,4,83,5,3,0,8,3,0
19770,797301,1,8,16,2,2,119,16,7,0,9,92,1
19771,797324,0,9,13,0,0,62,13,6,2,10,332,2
19772,797343,1,8,16,0,0,284,16,8,1,16,56,8
19773,797403,1,2,14,0,0,207,14,2,1,20,1395,12
19774,797410,1,2,16,0,0,40,16,2,0,22,9,14
19775,797413,1,14,16,0,0,835,16,13,2,10,8,2
19776,797426,1,1,14,0,0,7,14,1,2,21,15,13
19777,797480,1,1,6,0,0,2,6,1,0,13,357,5
19778,797510,1,9,15,3,9,458,15,8,0,0,0,-1
19779,797527,0,1,16,0,0,7,16,1,0,23,366,15
19780,797555,1,4,16,4,16,994,16,4,2,20,27,12
19781,797557,1,6,16,0,0,1289,16,6,0,18,76,10
19782,797559,0,1,6,0,0,22,6,1,0,13,4,5
19783,797580,1,1,13,0,0,202,13,1,0,20,1394,12
19784,797673,1,11,16,4,13,1641,16,11,0,0,0,-1
19785,797743,1,6,14,0,0,161,13,5,2,14,270,6
19786,797775,0,1,15,0,0,41,15,1,1,22,56,14
19787,797817,0,1,15,0,0,0,0,0,0,22,5,14
19788,797838,1,16,16,10,16,1970,16,16,0,0,0,-1
19789,797900,1,9,15,0,0,702,15,9,1,12,682,4
19790,797930,0,1,11,0,0,0,0,0,0,18,102,10
19791,797950,0,1,12,0,0,8,12,1,0,19,34,11
19792,797966,0,1,6,1,6,1,6,1,1,13,179,5
19793,797987,1,9,15,0,0,859,15,9,1,13,9,5
19794,798057,1,1,14,0,0,136,14,1,0,21,6,13
19795,798151,0,5,14,0,0,87,13,4,2,12,333,4
19796,798242,0,1,5,0,0,7,5,1,0,12,2363,4
19797,798287,0,1,1,0,0,22,1,1,2,8,27,0
19798,798313,0,1,11,0,0,2,11,1,3,18,4715,10
19799,798355,1,1,16,0,0,0,0,0,1,23,18,15
19800,798375,1,9,15,0,0,571,15,9,0,0,0,-1
19801,798388,1,3,14,0,0,112,14,2,5,19,237,11
19802,798390,0,1,16,0,0,0,0,0,1,23,58,15
19803,798457,0,2,10,1,9,101,10,2,0,16,71,8
19804,798503,1,6,16,3,12,1265,16,6,2,18,633,10
19805,798504,0,8,15,0,0,622,15,6,0,12,710,4
19806,798518,1,5,15,0,0,21,14,2,0,0,0,-1
19807,798759,0,1,15,0,0,11,15,1,1,22,541,14
19808,798908,0,1,1,0,0,0,0,0,0,8,15,0
19809,798909,1,3,15,0,0,114,15,3,0,20,0,12
19810,798912,1,1,16,0,0,1,16,1,0,23,311,15
19811,798919,0,1,8,0,0,112,8,1,0,15,0,7
19812,798938,0,1,7,0,0,1,7,1,1,14,46,6
19813,798969,0,4,14,0,0,592,14,4,2,14,944,6
19814,798975,1,5,10,0,0,165,9,4,0,12,3283,4
19815,799006,1,5,16,0,0,1003,16,5,1,19,139,11
19816,799050,1,7,10,0,0,160,10,7,0,0,0,-1
19817,799130,0,6,13,0,0,499,12,5,0,14,1819,6
19818,799137,1,3,16,6,15,231,16,3,3,21,349,13
19819,799161,1,1,15,0,0,60,15,1,1,22,22,14
19820,799233,0,9,9,0,0,2214,9,9,0,0,0,-1
19821,799249,1,7,15,0,0,1152,15,7,0,0,0,-1
19822,799374,1,2,16,0,0,45,16,2,0,20,1303,12
19823,799415,1,3,7,0,0,5,7,1,0,0,0,-1
19824,799496,1,7,15,0,0,132,15,7,1,15,42,7
19825,799592,1,16,16,0,0,3533,16,16,0,0,0,-1
19826,799667,0,1,9,0,0,18,9,1,0,16,133,8
19827,799713,0,1,16,0,0,0,0,0,1,23,157,15
19828,799764,1,9,16,0,0,1,6,1,9,13,917,5
19829,799795,1,11,16,0,0,331,16,9,2,11,1408,3
19830,799889,0,5,15,0,0,382,15,4,2,17,182,9
19831,799906,0,5,12,2,3,82,12,4,0,8,76,0
19832,799975,1,5,15,0,0,665,15,5,1,10,120,2
19833,799993,1,10,16,9,16,257,12,8,0,0,0,-1
19834,800010,0,1,6,0,0,0,0,0,2,13,0,5
19835,800069,0,3,9,5,8,74,9,3,6,14,0,6
19836,800118,1,1,7,0,0,5,7,1,1,14,47,6
19837,800143,0,3,16,0,0,35,16,2,2,15,53,7
19838,800157,0,3,4,0,0,110,4,3,0,9,32,1
19839,800194,1,5,16,0,0,118,16,5,2,15,4,7
19840,800212,0,1,15,0,0,1,15,1,1,22,2,14
19841,800331,1,3,16,0,0,62,16,3,0,16,5,8
19842,800336,1,7,11,0,0,65,11,7,0,0,0,-1
19843,800347,1,3,8,0,0,126,8,3,1,13,13,5
19844,800374,1,8,15,0,0,2779,15,8,0,13,21,5
19845,800419,0,2,7,1,7,1,7,1,0,13,7,5
19846,800453,1,16,16,0,0,0,0,0,0,0,0,-1
19847,800461,1,13,16,0,0,1111,16,13,0,10,8,2
19848,800508,0,1,6,0,0,2,6,1,0,13,37,5
19849,800524,1,9,16,0,0,252,16,8,2,13,8,5
19850,800595,0,6,16,0,0,133,16,4,2,8,0,0
19851,800617,1,1,3,0,0,3,3,1,0,0,0,-1
19852,800631,1,3,12,0,0,374,12,3,1,17,10,9
19853,800679,1,2,16,0,0,54,16,2,2,22,26,14
19854,800683,0,1,1,0,0,2,1,1,0,8,3,0
19855,800710,0,1,13,0,0,0,0,0,0,20,2,12
19856,800711,0,1,15,0,0,45,15,1,0,22,87,14
19857,800765,0,2,7,0,0,1,6,1,1,13,12,5
19858,800836,0,2,15,0,0,4,14,1,0,21,722,13
19859,800851,1,7,15,0,0,754,15,5,0,0,0,-1
19860,800909,1,1,15,0,0,4,15,1,0,22,16,14
19861,801040,1,14,16,0,0,1575,16,14,0,0,0,-1
19862,801042,1,2,16,0,0,93,16,2,2,22,0,14
19863,801062,1,5,16,0,0,378,16,5,0,19,6,11
19864,801114,1,3,16,0,0,330,16,3,1,20,37,12
19865,801118,0,3,14,0,0,221,14,3,1,18,238,10
19866,801166,1,13,13,16,10,609,13,13,0,0,0,-1
19867,801169,1,9,16,0,0,1,6,1,0,13,866,5
19868,801230,1,14,15,8,7,3287,15,14,0,9,3,1
19869,801340,0,2,11,0,0,27,6,1,1,13,18,5
19870,801384,0,5,15,2,13,686,15,5,0,18,4,10
19871,801506,0,1,3,1,3,6,3,1,0,10,113,2
19872,801660,1,1,13,0,0,55,13,1,0,20,372,12
19873,801712,1,11,16,0,0,425,16,11,0,11,65,3
19874,801724,1,5,14,4,7,387,14,5,0,0,0,-1
19875,801739,1,5,16,1,11,193,16,5,0,18,64,10
19876,801785,1,4,15,0,0,271,15,4,0,18,2,10
19877,801846,0,1,6,0,0,0,0,0,0,13,16,5
19878,801884,1,5,16,0,0,412,16,5,1,19,36,11
19879,801902,0,4,10,0,0,261,10,4,0,0,0,-1
19880,801973,0,2,10,0,0,88,10,2,0,16,284,8
19881,802045,0,1,16,0,0,85,16,1,1,23,104,15
19882,802077,1,1,16,0,0,471,16,1,2,23,34,15
19883,802121,1,7,16,0,0,252,16,7,0,12,94,4
19884,802129,1,4,13,0,0,183,13,4,0,17,28,9
19885,802157,0,2,12,0,0,152,12,2,1,15,2,7
19886,802168,1,3,16,0,0,19,16,3,0,21,71,13
19887,802175,1,4,16,0,0,52,16,4,1,15,12,7
19888,802193,1,3,15,0,0,10,14,1,0,20,613,12
19889,802242,0,1,16,0,0,5,16,1,0,23,90,15
19890,802264,0,1,16,0,0,4,16,1,0,23,633,15
19891,802278,0,1,9,0,0,0,0,0,0,16,462,8
19892,802329,1,2,16,9,15,70,16,2,0,22,58,14
19893,802349,1,6,15,0,0,172,11,4,2,8,7,0
19894,802367,1,5,16,0,0,145,15,3,0,19,125,11
19895,802380,0,1,5,0,0,0,0,0,0,0,0,-1
19896,802382,1,10,16,0,0,555,16,10,0,0,0,-1
19897,802539,0,12,16,0,0,320,16,11,0,8,94,0
19898,802558,1,7,16,0,0,867,16,7,1,13,629,5
19899,802578,1,6,15,0,0,441,12,5,2,12,27,4
19900,802588,1,7,16,0,0,1650,16,7,2,14,27,6
19901,802600,1,15,16,0,0,844,16,15,0,0,0,-1
19902,802625,0,1,3,0,0,0,0,0,1,10,22,2
19903,802640,1,4,15,2,11,594,15,4,2,17,10,9
19904,802708,1,13,16,0,0,254,16,11,0,0,0,-1
19905,802729,0,1,8,0,0,84,8,1,0,15,13,7
19906,802744,0,1,11,0,0,182,11,1,0,18,14,10
19907,802802,0,2,6,0,0,15,4,1,0,0,0,-1
19908,802803,1,9,16,0,0,660,16,9,0,14,2,6
19909,802882,1,1,16,1,16,454,16,1,0,23,62,15
19910,802904,1,2,13,0,0,10,13,2,0,19,143,11
19911,802968,1,1,7,0,0,38,7,1,1,14,10335,6
19912,802992,0,1,16,2,16,3,16,1,4,23,4,15
19913,803065,1,3,16,0,0,12,16,3,1,20,29,12
19914,803125,0,1,4,0,0,7,4,1,1,11,85,3
19915,803163,1,1,16,0,0,46,16,1,0,23,35,15
19916,803180,1,13,16,0,0,800,16,13,2,10,67,2
19917,803197,1,15,16,0,0,3070,16,15,0,0,0,-1
19918,803229,0,1,11,0,0,0,0,0,5,18,1626,10
19919,803309,0,1,10,0,0,0,0,0,0,17,0,9
19920,803325,0,1,14,0,0,143,14,1,2,21,312,13
19921,803333,1,8,16,0,0,158,16,8,0,15,14,7
19922,803339,0,5,16,0,0,39,11,3,1,11,10,3
19923,803412,0,6,16,0,0,215,16,4,0,13,140,5
19924,803420,1,1,16,0,0,0,0,0,2,23,34,15
19925,803493,1,2,13,1,11,121,13,2,0,18,11,10
19926,803517,1,15,16,0,0,3300,16,15,0,0,0,-1
19927,803519,1,1,14,0,0,0,0,0,0,21,17,13
19928,803529,0,1,1,0,0,81,1,1,0,0,0,-1
19929,803645,0,1,5,0,0,0,0,0,0,12,15,4
19930,803671,1,11,15,0,0,207,15,11,0,0,0,-1
19931,803690,0,1,16,0,0,16,16,1,2,23,493,15
19932,803748,0,1,15,0,0,12,16,1,1,22,87,14
19933,803792,0,1,5,0,0,0,0,0,4,12,33,4
19934,803801,1,1,16,0,0,61,16,1,0,23,2,15
19935,803846,1,3,12,0,0,10,11,2,0,9,14,1
19936,803887,0,2,9,0,0,28,9,2,1,14,382,6
19937,803923,1,2,16,7,16,699,16,2,1,22,133,14
19938,803941,1,2,16,0,0,266,16,2,0,21,34,13
19939,803970,1,1,6,0,0,2,6,1,1,13,647,5
19940,804004,1,2,15,0,0,0,0,0,0,21,306,13
19941,804044,1,7,15,2,14,308,14,6,1,16,2,8
19942,804090,1,8,12,0,0,989,12,8,2,12,62,4
19943,804132,0,3,4,0,0,320,4,3,1,9,958,1
19944,804149,0,1,8,0,0,0,0,0,0,15,541,7
19945,804165,0,1,1,0,0,83,1,1,1,8,14,0
19946,804176,1,5,13,0,0,429,13,5,1,16,80,8
19947,804193,0,1,11,0,0,48,11,1,0,18,12,10
19948,804234,0,5,5,0,0,197,5,5,0,0,0,-1
19949,804273,0,2,10,0,0,47,10,2,0,16,5,8
19950,804311,0,2,4,0,0,25,4,2,0,0,0,-1
19951,804317,0,1,15,0,0,0,0,0,1,22,116,14
19952,804326,1,5,10,0,0,364,10,5,0,9,13,1
19953,804333,0,1,15,0,0,0,0,0,2,22,73633,14
19954,804378,1,2,15,0,0,0,0,0,2,18,26855,10
19955,804405,0,1,6,0,0,13,6,1,2,13,339,5
19956,804447,1,12,16,0,0,5450,16,12,2,12,21,4
19957,804473,1,6,16,0,0,118,16,5,2,17,0,9
19958,804480,1,6,13,0,0,182,7,4,0,10,9,2
19959,804483,1,8,16,0,0,746,16,8,1,14,164,6
19960,804551,0,2,15,0,0,2,15,1,0,21,188,13
19961,804571,1,3,16,0,0,19,16,2,0,20,38,12
19962,804590,0,1,10,0,0,0,0,0,7,17,1158,9
19963,804615,1,6,14,0,0,592,14,6,2,15,11,7
19964,804675,1,5,16,3,16,1108,16,4,1,16,0,8
19965,804699,0,6,16,0,0,537,16,4,1,9,24,1
19966,804715,1,16,16,12,16,1202,16,16,0,0,0,-1
19967,804718,1,13,16,4,6,3696,16,13,1,11,23,3
19968,804748,1,1,16,0,0,0,0,0,0,23,2,15
19969,804759,1,7,15,0,0,1431,15,7,2,16,115,8
19970,804848,1,12,16,1,16,2639,16,12,0,8,8,0
19971,804908,0,2,15,0,0,258,15,2,2,21,5,13
19972,804920,1,4,15,1,12,53,15,3,0,19,25,11
19973,804992,1,11,16,3,9,1112,16,10,0,10,27,2
19974,805080,0,1,15,0,0,0,0,0,1,22,234,14
19975,805082,0,2,10,0,0,323,10,2,1,16,1017,8
19976,805085,1,1,12,0,0,17,12,1,1,19,25,11
19977,805254,1,4,5,0,0,39,5,4,0,8,229,0
19978,805269,1,1,16,0,0,113,16,1,0,23,14,15
19979,805309,1,1,16,0,0,818,16,1,0,23,4,15
19980,805329,0,1,13,0,0,1,13,1,0,20,687,12
19981,805342,1,1,16,0,0,69,16,1,2,23,0,15
19982,805394,0,1,15,0,0,17,15,1,1,22,12,14
19983,805429,1,1,16,0,0,16,16,1,0,23,10965,15
19984,805499,1,3,15,0,0,275,15,3,1,19,565,11
19985,805556,0,3,13,0,0,0,0,0,0,8,274,0
19986,805591,0,1,5,0,0,0,0,0,0,12,290,4
19987,805623,1,4,16,0,0,895,16,4,0,20,2,12
19988,805642,0,1,13,0,0,0,0,0,1,20,22,12
19989,805643,1,12,14,1,2,1816,14,12,0,0,0,-1
19990,805708,0,3,11,0,0,350,11,3,2,16,196,8
19991,805750,1,15,16,0,0,398,16,13,0,0,0,-1
19992,805787,0,1,11,0,0,55,11,1,1,18,0,10
19993,805819,0,1,11,0,0,2,11,1,0,18,24,10
19994,805898,1,8,16,1,16,385,16,7,2,12,7,4
19995,805921,1,5,16,0,0,58,16,3,0,16,120,8
19996,805956,1,5,16,0,0,40,16,5,0,19,103,11
19997,805990,1,5,9,0,0,35,8,4,0,0,0,-1
19998,806002,1,2,16,0,0,140,16,2,0,22,5,14
19999,806052,1,4,16,0,0,373,13,3,0,16,21,8
20000,806073,1,2,12,0,0,3,6,1,1,13,14,5
20001,806114,1,2,16,0,0,228,14,1,4,21,9,13
20002,806132,0,1,3,0,0,0,0,0,2,10,200,2
20003,806159,0,3,16,3,16,166,16,3,1,21,20,13
20004,806196,1,16,16,0,0,1219,16,16,0,0,0,-1
20005,806197,0,1,11,0,0,24,11,1,7,18,1566,10
20006,806295,1,5,6,0,0,1036,6,5,2,9,15,1
20007,806311,0,1,6,0,0,6,6,1,1,13,196,5
20008,806324,1,13,16,0,0,1460,16,13,0,0,0,-1
20009,806453,1,13,16,0,0,1116,16,13,0,11,64,3
20010,806570,0,1,14,0,0,146,14,1,2,21,25,13
20011,806581,1,3,11,0,0,58,11,3,1,14,236,6
20012,806613,1,1,5,0,0,135,5,1,0,12,215,4
20013,806722,0,1,12,0,0,0,0,0,0,19,1232,11
20014,806726,1,11,16,0,0,733,16,11,1,13,24,5
20015,806780,1,5,16,0,0,315,16,5,0,13,698,5
20016,806862,0,1,6,0,0,335,6,1,1,13,1262,5
20017,806925,1,2,16,0,0,531,16,2,0,0,0,-1
20018,806934,1,3,16,0,0,414,16,3,2,21,496,13
20019,806962,0,1,7,0,0,2,7,1,1,14,222,6
20020,807008,1,9,16,4,8,230,16,9,1,15,118,7
20021,807038,0,1,6,0,0,5,6,1,0,13,51,5
20022,807051,1,14,16,0,0,0,0,0,0,0,0,-1
20023,807066,0,1,10,0,0,0,0,0,6,17,578,9
20024,807096,1,12,15,0,0,2719,15,12,1,10,146,2
20025,807254,1,9,16,3,15,297,16,8,0,14,268,6
20026,807292,0,9,14,0,0,660,14,9,1,11,412,3
20027,807349,1,2,16,0,0,62,16,2,2,22,2,14
20028,807390,1,11,16,0,0,970,16,11,0,13,6,5
20029,807406,0,1,16,0,0,0,0,0,7,23,10,15
20030,807476,0,2,15,0,0,11,15,2,1,21,110,13
20031,807506,0,2,15,0,0,0,0,0,1,19,209,11
20032,807664,0,2,15,0,0,50,15,2,0,0,0,-1
20033,807713,1,2,14,0,0,128,14,2,1,20,161,12
20034,807733,0,1,9,0,0,0,0,0,1,16,22,8
20035,807747,0,2,10,0,0,20,10,2,1,16,370,8
20036,807785,1,6,12,0,0,22,11,5,0,0,0,-1
20037,807787,0,1,2,0,0,1,2,1,1,9,298,1
20038,807804,1,6,12,0,0,48,11,4,0,0,0,-1
20039,807868,0,2,15,0,0,46,15,2,0,21,13,13
20040,807971,0,1,6,0,0,4,6,1,0,13,2,5
20041,808103,1,9,16,0,0,463,16,9,0,0,0,-1
20042,808165,0,2,14,0,0,0,0,0,0,0,0,-1
20043,808186,1,3,16,0,0,50,16,2,2,21,7966,13
20044,808190,1,16,16,0,0,343,16,14,1,8,82,0
20045,808196,1,3,15,0,0,267,15,2,0,14,5,6
20046,808299,0,4,15,0,0,102,15,4,0,0,0,-1
20047,808303,1,10,15,0,0,194,15,8,1,8,16,0
20048,808342,0,5,10,0,0,131,10,4,0,0,0,-1
20049,808350,1,13,15,1,2,95,15,12,0,0,0,-1
20050,808352,1,8,15,0,0,916,15,8,0,0,0,-1
20051,808372,0,1,16,0,0,0,0,0,1,23,263,15
20052,808408,0,2,13,0,0,242,13,2,0,12,9,4
20053,808416,0,1,3,0,0,9,3,1,1,10,8,2
20054,808465,1,3,16,0,0,252,13,2,2,19,0,11
20055,808473,1,2,16,0,0,482,16,2,1,22,592,14
20056,808480,1,4,16,0,0,320,16,4,0,20,24,12
