,user_id,label,all_launch_count,last_launch,all_video_count,last_video,all_action_count,last_action,all_action_day,register_type,day,device_type,register_day
9970,571220,1,2,2,0,0,71,2,2,1,1,2,0
9971,571230,1,9,16,1,14,532,16,9,0,8,18,7
9972,571263,1,2,16,0,0,85,16,2,2,14,0,13
9973,571347,0,1,6,0,0,3,6,1,1,6,17,5
9974,571459,0,1,15,0,0,0,0,0,0,15,234,14
9975,571543,1,3,13,0,0,36,13,3,2,9,2,8
9976,571546,0,1,14,0,0,57,14,1,1,14,240,13
9977,571661,0,2,9,0,0,67,9,2,2,8,12,7
9978,571671,1,3,16,0,0,41,16,3,0,13,10,12
9979,571687,1,1,12,0,0,25,12,1,0,12,171,11
9980,572014,0,1,13,0,0,0,0,0,0,13,7,12
9981,572017,0,2,13,0,0,14,12,1,0,12,0,11
9982,572139,1,8,16,0,0,553,16,8,0,8,7,7
9983,572179,0,1,16,0,0,0,0,0,0,16,11,15
9984,572227,0,1,5,0,0,0,0,0,2,5,12,4
9985,572251,0,1,4,0,0,0,0,0,0,4,11,3
9986,572298,0,1,8,0,0,0,0,0,1,8,9,7
9987,572303,0,1,3,0,0,0,0,0,4,3,7,2
9988,572381,0,1,15,0,0,0,0,0,2,15,3238,14
9989,572477,1,4,14,0,0,59,14,4,0,4,8,3
9990,572484,0,2,13,0,0,9,13,2,0,8,22,7
9991,572562,0,1,11,0,0,15,11,1,0,11,753,10
9992,572574,1,6,16,0,0,528,16,6,1,11,627,10
9993,572582,1,7,16,0,0,899,16,7,0,10,0,9
9994,572651,1,8,16,0,0,208,16,7,2,7,408,6
9995,572688,0,4,15,9,15,101,15,4,1,10,229,9
9996,572718,1,6,12,0,0,93,12,6,2,3,68,2
9997,572745,1,11,16,1,16,1041,16,11,2,6,0,5
9998,572825,1,6,16,0,0,101,16,6,0,7,258,6
9999,572861,0,3,5,0,0,46,1,1,2,1,7,0
10000,572871,1,2,13,0,0,24,13,2,0,4,391,3
10001,572901,0,5,14,0,0,894,14,5,0,7,2,6
10002,572961,0,4,15,0,0,17,12,2,2,8,4,7
10003,572983,0,3,15,2,13,21,15,2,0,13,8,12
10004,573278,1,3,7,0,0,90,7,3,1,5,9,4
10005,573279,1,10,16,0,0,1665,16,10,0,6,14,5
10006,573289,0,1,11,0,0,75,11,1,1,11,103,10
10007,573354,1,1,16,0,0,64,16,1,0,16,36,15
10008,573376,1,1,16,0,0,45,16,1,1,16,12,15
10009,573405,1,1,16,0,0,4,16,1,0,16,9,15
10010,573422,0,1,2,0,0,7,2,1,1,2,0,1
10011,573512,0,2,14,0,0,2,13,1,0,13,9,12
10012,573756,0,1,12,0,0,0,0,0,0,12,72,11
10013,573810,0,1,4,0,0,0,0,0,4,4,7,3
10014,573816,0,3,13,0,0,261,13,2,2,10,15,9
10015,573939,0,6,9,0,0,594,9,6,0,3,690,2
10016,573966,0,4,13,0,0,6,10,2,1,9,14,8
10017,574048,1,2,12,0,0,32,6,1,1,6,206,5
10018,574051,0,1,8,0,0,38,8,1,1,8,1280,7
10019,574156,1,1,16,0,0,0,0,0,2,16,144,15
10020,574178,0,1,13,0,0,0,0,0,1,13,78,12
10021,574271,0,2,16,0,0,45,16,2,0,15,0,14
10022,574432,0,1,1,0,0,33,1,1,0,1,58,0
10023,574445,1,1,3,0,0,14,3,1,0,3,29,2
10024,574485,0,1,14,0,0,0,0,0,1,14,177,13
10025,574552,0,8,16,0,0,282,16,8,0,9,94,8
10026,574628,1,2,16,0,0,32,16,2,0,15,12,14
10027,574707,0,1,8,0,0,6,8,1,0,8,311,7
10028,574742,1,4,16,2,13,470,16,4,2,7,588,6
10029,574801,1,12,16,7,15,686,16,12,0,5,126,4
10030,574816,1,5,16,0,0,122,16,5,0,12,32,11
10031,574905,0,2,16,0,0,53,16,2,0,10,0,9
10032,574915,0,1,14,0,0,0,0,0,1,14,377,13
10033,574976,0,1,14,0,0,45,14,1,0,14,89,13
10034,575009,1,6,16,0,0,1817,16,5,0,5,4,4
10035,575224,1,4,15,2,9,37,15,1,0,9,57,8
10036,575275,1,9,16,0,0,2143,16,9,0,4,181,3
10037,575287,1,9,14,0,0,741,14,9,0,6,663,5
10038,575326,1,1,14,0,0,15,14,1,1,14,634,13
10039,575343,1,5,16,0,0,14,16,3,0,12,34,11
10040,575402,1,2,16,0,0,32,16,2,0,15,6,14
10041,575446,0,1,8,0,0,11,8,1,1,8,45,7
10042,575501,1,4,16,0,0,434,16,3,1,12,13,11
10043,575510,1,3,16,0,0,643,16,3,1,14,37,13
10044,575583,0,3,8,0,0,33,6,1,1,6,205,5
10045,575645,0,1,9,0,0,31,9,1,1,9,6,8
10046,575682,1,2,16,0,0,0,0,0,3,14,578,13
10047,575882,1,10,16,2,10,1150,16,10,0,7,24,6
10048,575940,0,2,16,1,9,3,9,1,0,9,3,8
10049,575941,0,1,14,0,0,21,14,1,2,14,12,13
10050,575945,1,2,14,0,0,111,13,1,1,13,69,12
10051,576091,1,10,16,1,7,121,16,9,0,7,20,6
10052,576117,0,1,12,0,0,10,12,1,1,12,194,11
10053,576221,0,2,2,0,0,79,2,2,0,1,88,0
10054,576223,0,1,7,0,0,0,0,0,1,7,44,6
10055,576376,0,1,7,0,0,0,0,0,0,7,152,6
10056,576377,1,15,16,10,5,2077,16,15,0,2,12,1
10057,576393,1,6,15,0,0,789,15,5,0,5,0,4
10058,576427,1,3,16,0,0,186,16,3,0,12,15,11
10059,576449,0,2,15,0,0,170,15,2,2,14,21,13
10060,576458,1,16,16,0,0,3798,16,16,2,1,4,0
10061,576484,0,3,13,0,0,226,13,3,0,6,66,5
10062,576758,1,1,13,0,0,0,0,0,0,13,4,12
10063,576838,0,4,6,1,6,183,6,4,1,3,103,2
10064,576874,1,14,16,0,0,959,16,14,0,3,2,2
10065,576925,0,2,12,0,0,78,12,1,0,11,111,10
10066,576991,0,1,14,0,0,1,14,1,1,14,55,13
10067,577001,0,1,13,0,0,100,13,1,0,13,8,12
10068,577064,0,3,13,1,5,9,13,3,2,5,8,4
10069,577068,1,15,16,0,0,317,15,13,1,2,388,1
10070,577144,0,1,13,0,0,0,0,0,0,13,7,12
10071,577344,0,2,13,1,12,78,13,2,1,12,33,11
10072,577378,1,6,15,1,7,156,15,6,1,7,62,6
10073,577501,0,1,8,0,0,52,8,1,2,8,33,7
10074,577509,1,2,16,0,0,23,16,2,1,15,439,14
10075,577512,1,3,16,0,0,29,16,2,1,4,10,3
10076,577636,1,2,16,0,0,136,16,2,2,12,350,11
10077,577687,0,2,9,0,0,6,9,1,1,8,403,7
10078,577735,1,4,16,0,0,109,14,2,1,13,136,12
10079,577809,1,1,14,0,0,0,0,0,4,14,0,13
10080,578066,0,1,15,0,0,5,15,1,1,15,36,14
10081,578102,1,10,15,2,10,378,15,10,2,6,2,5
10082,578112,1,3,15,1,13,475,15,3,1,13,6,12
10083,578163,0,1,9,0,0,0,0,0,4,9,2,8
10084,578249,1,1,11,0,0,0,0,0,0,11,50,10
10085,578309,0,1,14,0,0,1,14,1,0,14,47,13
10086,578564,1,2,9,0,0,34,9,2,0,3,114,2
10087,578599,1,3,16,0,0,77,16,3,0,14,19,13
10088,578797,0,2,10,2,10,1,9,1,0,9,5,8
10089,578848,1,3,11,0,0,6,11,2,1,9,30,8
10090,578918,0,1,12,0,0,11,12,1,0,12,79,11
10091,579049,0,1,12,0,0,0,0,0,0,12,4,11
10092,579118,0,1,12,0,0,2,12,1,1,12,2254,11
10093,579122,0,3,7,0,0,553,7,3,1,5,6484,4
10094,579307,0,1,4,0,0,51,4,1,0,4,53,3
10095,579332,0,1,6,0,0,8,6,1,1,6,2490,5
10096,579374,1,2,10,0,0,67,10,2,0,8,75,7
10097,579440,0,1,14,0,0,0,0,0,2,14,40,13
10098,579476,1,4,16,0,0,232,16,4,1,13,1601,12
10099,579494,1,2,16,0,0,30,16,2,1,15,149,14
10100,579512,0,1,5,0,0,0,0,0,1,5,48,4
10101,579517,0,1,11,0,0,0,0,0,1,11,10,10
10102,579557,0,2,3,0,0,206,3,2,1,2,3538,1
10103,579617,1,5,16,11,15,1053,16,5,2,12,132,11
10104,579695,1,3,9,1,7,250,9,3,0,7,54,6
10105,579767,0,1,1,0,0,0,0,0,0,1,279,0
10106,579850,0,4,8,0,0,0,0,0,2,1,403,0
10107,579925,0,4,7,2,7,10,5,3,2,3,2,2
10108,579945,1,11,16,8,12,1337,16,11,0,5,21,4
10109,579957,0,3,15,0,0,140,15,3,0,13,154,12
10110,580071,1,5,16,0,0,1371,16,5,2,12,68,11
10111,580206,1,3,14,0,0,375,14,3,1,12,65,11
10112,580269,1,3,16,0,0,331,16,3,0,14,14,13
10113,580450,0,9,16,13,15,829,16,9,0,8,42,7
10114,580519,1,5,15,0,0,311,15,5,0,4,20,3
10115,580538,1,12,16,3,11,369,16,11,0,2,7,1
10116,580639,0,1,4,0,0,1,4,1,0,4,1551,3
10117,580844,0,2,13,0,0,3,13,2,1,12,7,11
10118,580913,0,1,8,0,0,0,0,0,1,8,39,7
10119,580923,1,2,14,2,14,41,14,2,1,13,46,12
10120,580948,1,2,15,1,15,145,15,2,4,13,213,12
10121,581003,0,5,12,0,0,11,12,3,1,6,62,5
10122,581024,1,8,16,0,0,935,16,8,0,9,0,8
10123,581065,1,2,16,0,0,134,16,2,0,15,243,14
10124,581122,1,3,15,0,0,41,15,3,0,6,7,5
10125,581133,0,2,15,0,0,9,15,2,1,14,15,13
10126,581190,0,2,7,0,0,189,7,2,1,6,131,5
10127,581267,1,2,13,0,0,37,13,2,0,12,109,11
10128,581283,0,2,13,0,0,45,1,1,1,1,101,0
10129,581356,0,3,15,0,0,8,11,2,1,10,428,9
10130,581368,1,2,13,0,0,288,13,2,0,12,272,11
10131,581371,1,5,16,0,0,132,11,4,0,4,7,3
10132,581390,0,1,12,0,0,0,0,0,1,12,45,11
10133,581393,0,1,6,0,0,162,6,1,1,6,717,5
10134,581510,1,2,13,0,0,5,13,2,1,12,6,11
10135,581530,1,2,8,0,0,18,8,1,1,6,0,5
10136,581535,1,5,15,0,0,803,15,5,0,11,243,10
10137,581536,1,1,16,0,0,64,16,1,1,16,14,15
10138,581548,0,1,6,0,0,31,6,1,1,6,98,5
10139,581573,1,2,9,0,0,57,9,2,0,5,209,4
10140,581595,0,2,13,0,0,91,13,2,0,8,162,7
10141,581644,0,1,7,1,7,32,7,1,0,7,343,6
10142,581749,0,1,5,0,0,1,5,1,0,5,56,4
10143,581783,1,6,15,0,0,522,15,6,0,6,31,5
10144,581809,1,1,15,0,0,24,15,1,0,15,1042,14
10145,581828,1,3,16,0,0,15,13,2,0,10,964,9
10146,581885,0,1,13,0,0,11,13,1,1,13,556,12
10147,582064,1,4,11,0,0,57,11,4,0,6,249,5
10148,582334,0,2,10,0,0,15,10,1,0,7,239,6
10149,582400,1,6,16,0,0,347,16,6,0,11,407,10
10150,582521,0,1,14,0,0,0,0,0,1,14,80,13
10151,582654,0,1,7,0,0,0,0,0,0,7,7,6
10152,582659,1,10,15,3,10,2297,15,9,0,6,16,5
10153,582706,0,1,12,0,0,114,12,1,2,12,205,11
10154,582748,0,2,16,1,15,52,16,1,2,15,848,14
10155,582787,0,5,6,0,0,286,6,5,0,2,0,1
10156,582829,0,3,13,0,0,62,13,3,2,11,0,10
10157,582880,0,3,9,0,0,25,3,2,0,1,0,0
10158,582882,1,15,16,0,0,798,16,14,0,2,13,1
10159,582959,0,5,15,0,0,1555,12,3,1,10,71,9
10160,582992,0,3,15,2,15,0,0,0,2,10,42789,9
10161,583042,1,5,16,0,0,274,16,5,0,10,975,9
10162,583107,1,8,16,0,0,628,16,7,0,9,191,8
10163,583140,1,4,16,1,16,228,16,3,1,2,153,1
10164,583206,1,6,16,0,0,64,16,6,0,4,52,3
10165,583276,0,1,12,0,0,0,0,0,0,12,4,11
10166,583281,0,1,3,0,0,7,3,1,0,3,26,2
10167,583404,1,11,16,8,16,458,16,9,0,3,143,2
10168,583474,0,1,13,0,0,5,13,1,1,13,13,12
10169,583545,1,2,16,0,0,990,16,2,0,13,89,12
10170,583605,1,5,16,0,0,396,16,4,2,11,1052,10
10171,583752,1,3,16,0,0,1,12,1,0,12,843,11
10172,583794,1,4,15,0,0,734,15,4,2,11,19,10
10173,583906,1,15,16,0,0,4204,16,15,0,2,537,1
10174,583977,0,1,8,0,0,0,0,0,1,8,85,7
10175,583996,0,1,15,0,0,0,0,0,0,15,21,14
10176,584060,0,1,15,0,0,2,15,1,0,15,0,14
10177,584063,0,2,13,3,11,17,13,2,6,11,438,10
10178,584072,0,1,6,0,0,5,6,1,1,6,516,5
10179,584137,0,1,14,0,0,1,14,1,0,14,98,13
10180,584162,0,3,14,0,0,38,14,3,0,6,12,5
10181,584224,1,5,16,0,0,550,16,5,0,4,7,3
10182,584258,0,3,14,0,0,174,14,3,0,12,3,11
10183,584305,1,5,16,0,0,1,10,1,0,10,893,9
10184,584395,1,1,14,0,0,90,14,1,1,14,300,13
10185,584457,1,2,16,0,0,0,0,0,0,9,10,8
10186,584547,1,8,16,0,0,369,16,8,0,8,36,7
10187,584561,0,8,10,0,0,772,10,8,2,3,234,2
10188,584573,0,1,6,0,0,44,6,1,1,6,1754,5
10189,584667,1,9,16,0,0,249,16,9,0,4,21,3
10190,584683,1,8,16,0,0,786,16,7,0,7,60,6
10191,584788,1,3,16,1,14,1190,16,3,0,14,25,13
10192,584904,1,5,16,0,0,254,16,5,4,11,11,10
10193,584949,0,5,14,0,0,604,14,4,0,5,21,4
10194,585027,1,3,11,0,0,59,11,3,0,9,108,8
10195,585095,1,2,16,0,0,3,16,2,0,15,247,14
10196,585221,1,4,16,0,0,35,16,2,2,12,34,11
10197,585246,1,7,16,22,16,2563,16,7,2,10,7,9
10198,585423,0,1,6,0,0,9,6,1,0,6,8,5
10199,585441,0,1,5,0,0,40,5,1,0,5,4,4
10200,585741,0,1,12,0,0,57,12,1,0,12,7,11
10201,585768,0,2,7,0,0,1,6,1,1,6,24,5
10202,585940,0,4,13,0,0,170,13,4,2,9,19,8
10203,586162,1,1,16,0,0,408,16,1,4,16,28,15
10204,586404,0,1,14,0,0,11,14,1,1,14,52,13
10205,586484,1,4,12,0,0,30,12,4,2,9,88,8
10206,586486,1,6,15,0,0,118,15,6,2,6,15,5
10207,586566,0,2,13,0,0,8,13,2,2,10,154,9
10208,586636,1,3,16,1,14,57,16,3,1,13,38,12
10209,586641,1,2,16,0,0,120,16,2,1,15,2,14
10210,586653,0,1,8,0,0,163,8,1,1,8,46,7
10211,586712,0,4,14,0,0,21,13,2,0,10,0,9
10212,586751,0,8,15,6,9,797,10,7,2,2,5,1
10213,586769,0,3,12,0,0,30,12,3,1,5,29,4
10214,586822,0,1,16,0,0,1,16,1,1,16,111,15
10215,586825,0,1,10,0,0,0,0,0,1,10,8,9
10216,586828,1,8,15,8,15,23,15,6,2,6,23,5
10217,586960,1,4,16,0,0,453,16,4,1,13,26,12
10218,586972,1,8,15,0,0,91,15,7,2,2,29,1
10219,587035,0,3,8,1,7,278,8,3,0,6,47,5
10220,587045,1,9,16,0,0,1020,16,9,0,6,35,5
10221,587125,0,1,11,0,0,2,11,1,0,11,7,10
10222,587164,1,7,16,0,0,3028,16,7,0,9,2,8
10223,587179,0,1,4,0,0,0,0,0,0,4,21,3
10224,587225,0,1,14,0,0,1,14,1,1,14,442,13
10225,587228,1,2,15,0,0,77,15,2,1,13,5,12
10226,587326,1,5,16,8,16,435,16,5,1,12,414,11
10227,587331,0,2,6,0,0,742,6,2,1,5,1259,4
10228,587363,0,1,11,0,0,0,0,0,0,11,1007,10
10229,587420,1,5,16,0,0,25,14,2,0,12,539,11
10230,587550,1,3,15,0,0,104,15,3,0,9,6,8
10231,587606,0,1,4,0,0,0,0,0,1,4,14,3
10232,587658,0,2,7,0,0,18,7,2,2,5,2,4
10233,587711,1,1,16,0,0,27,16,1,0,16,5,15
10234,587783,0,1,14,0,0,14,14,1,0,14,8,13
10235,587794,0,3,11,0,0,57,11,3,0,7,561,6
10236,587798,1,2,16,0,0,47,16,2,1,9,52,8
10237,587887,1,2,8,0,0,27,8,2,2,6,30,5
10238,587952,0,1,16,0,0,8,16,1,0,16,18,15
10239,587998,0,1,1,0,0,0,0,0,1,1,43,0
10240,588032,1,13,16,2,15,330,16,13,0,4,3,3
10241,588044,1,3,14,0,0,187,14,3,2,12,244,11
10242,588139,1,1,14,0,0,20,14,1,0,14,1053,13
10243,588184,0,1,14,0,0,1,14,1,1,14,35,13
10244,588192,0,1,5,0,0,16,5,1,1,5,473,4
10245,588261,0,1,14,0,0,78,14,1,1,14,226,13
10246,588283,1,1,16,3,16,130,16,1,0,16,105,15
10247,588303,0,1,16,0,0,16,16,1,1,16,152,15
10248,588325,0,1,11,0,0,40,11,1,1,11,15,10
10249,588432,0,6,10,0,0,388,10,6,0,5,45,4
10250,588490,0,1,13,0,0,8,13,1,1,13,1953,12
10251,588529,1,5,14,0,0,1076,14,5,1,6,93,5
10252,588543,1,11,16,0,0,1765,16,9,0,6,154,5
10253,588590,1,4,16,0,0,109,16,3,0,13,5,12
10254,588662,1,7,15,5,11,701,15,7,7,7,1752,6
10255,588766,1,3,16,0,0,237,16,3,0,14,114,13
10256,588801,0,1,6,0,0,9,6,1,0,6,4,5
10257,588803,0,2,10,1,10,6,10,2,4,8,21,7
10258,588847,0,1,7,0,0,0,0,0,1,7,34,6
10259,588855,1,1,16,0,0,11,16,1,0,16,2,15
10260,589034,1,5,16,0,0,649,16,4,0,11,15,10
10261,589074,0,1,16,1,16,1,16,1,0,16,9,15
10262,589374,1,8,16,1,15,665,16,8,2,9,8,8
10263,589453,1,1,14,0,0,30,14,1,0,14,105,13
10264,589546,1,1,13,0,0,51,13,1,1,13,114,12
10265,589581,1,6,16,0,0,515,16,5,2,9,0,8
10266,589686,0,2,3,0,0,0,0,0,1,2,92,1
10267,589772,1,3,6,0,0,3,6,1,1,2,10,1
10268,589777,0,1,8,0,0,0,0,0,0,8,2,7
10269,589817,0,1,6,0,0,0,0,0,1,6,23,5
10270,589838,1,5,16,2,10,64,16,4,0,7,145,6
10271,590055,0,2,12,0,0,12,11,1,0,11,41,10
10272,590066,0,1,8,0,0,206,8,1,0,8,159,7
10273,590089,1,1,16,0,0,296,16,1,0,16,48,15
10274,590146,1,5,14,0,0,151,14,4,1,6,11,5
10275,590175,1,2,14,0,0,19,12,1,0,12,12,11
10276,590385,1,10,16,8,7,414,16,8,5,5,706,4
10277,590414,1,2,15,0,0,86,15,2,0,14,10,13
10278,590436,1,1,15,0,0,17,15,1,1,15,33,14
10279,590594,0,1,7,0,0,7,7,1,0,7,312,6
10280,590598,0,1,13,0,0,5,13,1,2,13,11,12
10281,590628,0,2,14,0,0,10,14,2,1,3,218,2
10282,590804,0,6,16,1,7,185,16,3,1,7,0,6
10283,590841,0,1,13,0,0,15,13,1,0,13,32,12
10284,590930,1,1,13,0,0,99,13,1,1,13,150,12
10285,591035,0,1,13,1,13,6,13,1,1,13,17,12
10286,591081,0,1,8,0,0,0,0,0,7,8,675,7
10287,591103,0,1,11,0,0,0,0,0,2,11,91007,10
10288,591108,0,1,16,0,0,0,0,0,2,16,2,15
10289,591115,1,1,16,0,0,0,0,0,0,16,1010,15
10290,591320,0,2,12,1,11,54,12,2,0,11,130,10
10291,591354,0,2,5,0,0,1,3,1,3,3,1354,2
10292,591379,1,9,14,2,6,1089,14,5,2,6,20,5
10293,591546,1,3,15,0,0,850,15,3,1,13,0,12
10294,591591,1,3,16,1,15,518,16,3,1,14,5,13
10295,591598,1,3,16,0,0,104,16,3,2,14,235,13
10296,591689,0,2,11,1,10,160,11,2,0,10,4,9
10297,591708,1,1,16,0,0,14,16,1,0,16,241,15
10298,591729,0,3,15,0,0,26,13,2,4,12,239,11
10299,591795,0,8,14,0,0,792,14,8,0,7,3,6
10300,591817,0,2,12,0,0,32,12,2,1,11,2012,10
10301,591835,1,5,16,0,0,38,16,4,2,9,21,8
10302,591854,0,1,15,0,0,72,15,1,0,15,18,14
10303,591858,1,3,14,0,0,131,14,3,1,4,585,3
10304,591889,0,3,9,0,0,1,6,1,0,6,8,5
10305,591912,0,1,10,0,0,14,11,2,6,10,211,9
10306,592006,1,10,16,0,0,280,16,9,2,4,179,3
10307,592027,0,2,6,1,6,0,0,0,2,2,21410,1
10308,592056,1,1,15,0,0,2,15,1,0,15,18,14
10309,592073,0,2,7,0,0,85,7,2,1,6,0,5
10310,592290,1,7,16,21,14,774,16,7,5,10,1900,9
10311,592405,1,10,16,0,0,1,5,1,0,5,880,4
10312,592421,1,2,16,1,16,93,16,2,0,15,299,14
10313,592433,1,1,15,0,0,23,15,1,0,15,2,14
10314,592456,0,1,6,0,0,125,6,1,1,6,2137,5
10315,592475,0,1,10,0,0,0,0,0,1,10,58,9
10316,592541,1,7,16,4,14,614,16,7,2,8,909,7
10317,592573,0,1,16,0,0,0,0,0,0,16,22,15
10318,592595,1,2,16,0,0,120,16,2,0,14,10,13
10319,592726,0,1,4,0,0,1,4,1,0,4,4,3
10320,592808,0,3,11,1,9,34,10,2,0,9,249,8
10321,593045,0,1,2,0,0,0,0,0,1,2,306,1
10322,593167,1,2,9,0,0,3,9,1,0,1,14,0
10323,593192,1,5,16,0,0,1,10,1,0,10,885,9
10324,593203,0,1,12,0,0,1,12,1,0,12,4,11
10325,593251,1,14,15,0,0,912,15,14,0,2,265,1
10326,593329,0,1,6,0,0,3,6,1,1,6,22,5
10327,593347,1,4,14,0,0,9,7,2,1,6,11,5
10328,593353,0,3,6,0,0,138,6,3,0,4,69,3
10329,593356,0,1,11,0,0,0,0,0,0,11,394,10
10330,593380,0,3,12,0,0,13,12,2,1,3,52,2
10331,593426,1,1,9,0,0,17,9,1,0,9,3,8
10332,593439,0,1,9,0,0,254,9,1,0,9,88,8
10333,593470,0,1,4,0,0,0,0,0,0,4,81,3
10334,593489,0,2,14,0,0,36,13,1,1,13,100,12
10335,593571,0,1,13,0,0,0,0,0,0,13,182,12
10336,593613,1,3,16,0,0,28,16,3,2,13,88,12
10337,593719,0,1,13,3,13,2,13,1,2,13,66,12
10338,593728,0,2,12,0,0,19,12,2,0,2,2,1
10339,593802,0,1,16,0,0,0,0,0,1,16,116,15
10340,593856,1,5,16,3,15,1099,16,5,2,3,7,2
10341,593927,0,2,14,0,0,188,14,2,0,13,8,12
10342,593973,0,11,15,0,0,1,6,1,1,5,1040,4
10343,594071,0,1,13,0,0,1,13,1,3,13,705,12
10344,594158,1,4,16,0,0,231,16,4,0,13,10,12
10345,594211,1,2,15,0,0,41,15,2,1,13,1746,12
10346,594222,0,3,4,0,0,172,4,3,0,2,49,1
10347,594241,0,3,10,2,10,52,10,1,2,6,33353,5
10348,594412,1,3,16,4,16,50,16,3,1,14,70,13
10349,594451,1,1,9,0,0,2,9,1,4,9,80,8
10350,594553,0,2,14,0,0,53,14,2,0,13,34,12
10351,594556,1,2,16,0,0,617,16,2,2,15,959,14
10352,594582,0,3,14,0,0,81,14,3,0,6,14,5
10353,594613,0,2,11,0,0,28,11,2,0,10,7,9
10354,594652,0,1,3,0,0,1,3,1,0,3,3,2
10355,594759,1,2,16,0,0,45,16,2,0,4,5,3
10356,594972,1,1,16,0,0,73,16,1,1,16,194,15
10357,594975,0,1,6,0,0,13,6,1,1,6,22,5
10358,595110,0,2,12,0,0,34,12,2,1,11,18,10
10359,595122,0,1,5,1,5,9,5,1,2,5,2,4
10360,595195,1,1,16,0,0,11,16,1,1,16,2782,15
10361,595277,0,1,2,0,0,0,0,0,2,2,389,1
10362,595442,0,1,6,0,0,5,6,1,0,6,125,5
10363,595492,0,1,13,0,0,0,0,0,1,13,52,12
10364,595495,1,11,16,0,0,2217,16,11,0,4,269,3
10365,595532,1,8,16,0,0,1131,16,9,0,7,6,6
10366,595600,0,2,13,0,0,15,13,2,0,6,16,5
10367,595603,1,4,16,0,0,509,16,4,2,13,34,12
10368,595681,1,7,16,0,0,722,16,7,2,9,33,8
10369,595760,0,1,16,0,0,0,0,0,1,16,347,15
10370,595835,0,1,1,0,0,129,1,1,3,1,2093,0
10371,595996,1,2,12,0,0,259,12,2,2,11,148,10
10372,595997,1,10,16,0,0,378,14,9,1,4,25,3
10373,596038,0,6,10,7,9,286,10,7,0,2,2738,1
10374,596055,0,1,14,0,0,12,14,1,1,14,516,13
10375,596133,0,4,10,0,0,88,10,3,0,5,4,4
10376,596176,1,2,12,0,0,12,12,2,1,8,481,7
10377,596209,1,8,16,22,16,2081,16,8,4,9,13,8
10378,596215,1,9,16,0,0,1757,16,9,2,8,9,7
10379,596233,1,3,12,0,0,49,12,3,0,10,49,9
10380,596307,1,5,10,0,0,211,10,5,0,6,175,5
10381,596384,0,1,16,0,0,67,16,1,1,16,42,15
10382,596386,0,1,9,0,0,0,0,0,0,9,10,8
10383,596419,1,11,16,0,0,2629,16,11,0,6,8,5
10384,596427,0,5,16,1,13,233,16,5,1,11,15,10
10385,596495,1,3,15,0,0,46,15,3,1,13,2339,12
10386,596532,1,1,13,0,0,0,0,0,1,13,41,12
10387,596534,1,1,13,0,0,15,13,1,1,13,0,12
10388,596571,1,1,14,0,0,76,14,1,0,14,325,13
10389,596672,1,6,14,0,0,71,14,6,0,9,0,8
10390,596728,0,2,7,0,0,67,7,2,0,6,22,5
10391,596740,1,6,16,0,0,477,16,6,1,7,23,6
10392,596753,0,1,8,0,0,0,0,0,0,8,28,7
10393,596764,1,4,13,0,0,575,13,4,0,10,13,9
10394,596787,0,1,15,0,0,0,0,0,1,15,0,14
10395,597194,0,2,15,0,0,214,15,2,1,13,140,12
10396,597207,1,14,16,5,16,2000,16,14,1,2,0,1
10397,597345,0,3,11,0,0,75,11,3,2,2,0,1
10398,597391,0,2,15,0,0,3,15,1,2,14,0,13
10399,597600,1,2,13,1,11,13,13,2,5,11,644,10
10400,597605,1,3,16,0,0,310,16,3,0,14,9,13
10401,597649,1,11,16,0,0,1124,16,11,2,4,81,3
10402,597681,0,3,14,0,0,108,12,2,0,8,5,7
10403,597709,0,1,3,0,0,0,0,0,1,3,121,2
10404,597724,1,9,16,0,0,485,16,9,0,5,51,4
10405,597775,1,8,16,0,0,686,16,8,0,8,13,7
10406,597792,0,2,7,0,0,115,7,2,0,6,34,5
10407,597851,1,6,12,0,0,171,11,5,0,5,48,4
10408,597859,1,13,16,0,0,514,16,13,0,3,256,2
10409,597862,0,3,13,0,0,31,13,3,0,9,13,8
10410,597933,0,3,9,0,0,59,9,2,0,7,2,6
10411,597996,1,8,16,2,8,579,16,8,2,7,143,6
10412,598011,1,1,7,0,0,2,7,1,0,7,2,6
10413,598051,1,2,16,1,15,15,16,2,4,15,115,14
10414,598179,0,1,12,0,0,0,0,0,0,12,2,11
10415,598203,1,6,15,0,0,135,11,4,0,2,0,1
10416,598334,1,4,16,0,0,1433,16,4,2,13,52,12
10417,598415,0,1,4,0,0,25,4,1,0,4,417,3
10418,598479,1,6,16,1,16,537,16,6,1,11,38,10
10419,598507,1,15,16,0,0,1056,16,14,1,2,142,1
10420,598515,1,7,16,0,0,939,16,6,0,7,95,6
10421,598726,1,1,14,0,0,8,14,1,3,14,0,13
10422,598787,0,1,8,0,0,19,8,1,1,8,19,7
10423,598838,0,3,12,0,0,415,12,3,0,9,0,8
10424,598846,0,3,13,7,7,283,10,2,0,7,5,6
10425,598853,0,1,1,0,0,0,0,0,1,1,16,0
10426,598892,1,3,14,0,0,387,14,3,2,9,270,8
10427,598954,0,1,14,0,0,0,0,0,1,14,716,13
10428,598959,0,1,14,0,0,26,14,1,0,14,27,13
10429,599081,0,4,13,0,0,657,13,4,1,6,42,5
10430,599173,0,1,8,0,0,2,8,1,6,8,591,7
10431,599209,1,1,14,0,0,0,0,0,0,14,23,13
